N,P,K,temperature,humidity,ph,rainfall,label,crop_category,soil_type_1,soil_type_2
37.0090685529008,26.8312280223893,27.0726658326638,27.6665170962079,64.6696692380822,5.78084772966744,433.956220608791,millet,cereals,sandy loam,loamy soil
61.1392174188392,26.1586682564421,25.2166529119993,31.3672150100712,85.6474977458082,6.24000390316999,543.21830728361,millet,cereals,sandy loam,loamy soil
55.2061150250937,21.1410345766889,24.7692284467555,28.663409351984,66.8942352193422,6.35973829295047,534.471894751692,millet,cereals,sandy loam,loamy soil
49.7549438997019,23.783101780441,21.9610774936775,28.997817019888,82.9164735900461,6.54899335298771,392.075778775667,millet,cereals,sandy loam,loamy soil
57.1704886770286,22.275380346524,25.2719789335691,27.8403037011389,72.468385098026,5.86352055852207,491.079393479347,millet,cereals,sandy loam,loamy soil
48.7106946589286,28.4546656301369,18.2650227649181,25.3546757051817,60.8648500546597,6.3925197800697,644.393676369756,millet,cereals,sandy loam,loamy soil
38.8695511405833,25.7076410880464,27.1521035572534,29.5611628320846,76.5876245055527,6.64660343553941,643.453337676101,millet,cereals,sandy loam,loamy soil
46.7176721280879,23.7994124805236,27.622807496159,26.9014238492941,83.628580490284,6.14714351148953,525.000875877176,millet,cereals,sandy loam,loamy soil
49.4584811123156,25.6329655368439,29.1785589887336,29.1063254270241,63.9856750337627,6.3780532301853,507.936601339153,millet,cereals,sandy loam,loamy soil
51.9671382951284,23.2447729309414,24.3552037318137,25.0474131799828,67.449976523321,6.11837350616532,485.779401339056,millet,cereals,sandy loam,loamy soil
48.5623574986335,25.4352633037434,26.5504795345503,30.4165173063948,72.4975672699285,6.37729425847658,528.655294407962,millet,cereals,sandy loam,loamy soil
45.7424455676969,23.6188399308756,26.0813782361617,27.1693723754827,79.5564021501921,5.7376893769401,500.948527789702,millet,cereals,sandy loam,loamy soil
60.3730238270403,20.0613065203253,29.9241110421977,25.8504886034751,83.8672664332955,6.28197359706399,366.691998901216,millet,cereals,sandy loam,loamy soil
48.117989243359,24.6888187623798,21.2281611108424,24.3258592173784,62.9950667888046,6.62544613968514,606.986840854014,millet,cereals,sandy loam,loamy soil
51.3004187032575,24.41461631623,22.2551934086435,26.1388325261035,86.839021709918,6.5652267126046,488.966389162328,millet,cereals,sandy loam,loamy soil
45.8976856624461,28.2669426181928,23.58975415586,27.7828746343713,76.6964538616703,6.17247903737345,427.785532320888,millet,cereals,sandy loam,loamy soil
53.2001799960262,22.9288576487857,25.358559024356,25.8787751791863,70.3797703848402,6.48066761266038,453.271439879779,millet,cereals,sandy loam,loamy soil
39.6784622280605,26.4435556215999,22.8855747990164,31.2652171756207,82.4803954243204,7.01811847393774,522.174228181392,millet,cereals,sandy loam,loamy soil
41.1241878426902,25.6624231190335,26.7186299784639,29.4691144396328,89.1706744420297,6.59360500924206,416.601373354106,millet,cereals,sandy loam,loamy soil
63.7918628864958,24.6637829676486,25.0873676383955,28.9749646540838,80.5721590483928,5.8419342017207,399.971296792291,millet,cereals,sandy loam,loamy soil
48.2068898577023,24.6799561647833,22.2462677782745,26.6406663704411,73.7228393950667,7.28097026809568,476.929673031694,millet,cereals,sandy loam,loamy soil
28.5255500143971,25.6664950604168,26.8450199561801,26.9464193790244,62.7300271705415,6.49075457548331,537.275069306087,millet,cereals,sandy loam,loamy soil
46.5974978301531,21.3327532941497,27.1525908551003,23.1147084889219,63.8844253393456,6.95151090019482,546.154383799709,millet,cereals,sandy loam,loamy soil
38.4800142760774,27.0515933485199,27.5749133734235,31.4842418771194,74.2885021810612,6.43601114326268,482.614308151345,millet,cereals,sandy loam,loamy soil
49.4234097781626,29.5096404215304,22.8734519380562,29.9833275875336,66.9334488654036,7.12464467813742,400.358133760332,millet,cereals,sandy loam,loamy soil
42.2133314388692,26.147929549106,24.8980907188583,24.7209465564331,88.5583348762272,6.84000050785397,337.463516597868,millet,cereals,sandy loam,loamy soil
43.0710633983827,24.7945777604485,26.5060738584426,27.675346146148,88.543266742335,7.51089374539982,588.825479819239,millet,cereals,sandy loam,loamy soil
54.8321704039027,22.2230190189954,28.9716111922883,30.040686470582,67.8824873464482,7.35976205706528,514.778454341185,millet,cereals,sandy loam,loamy soil
44.1139507523846,24.9805146653094,22.2208414425573,29.7902499652838,62.9309301281296,6.10019289311153,495.875517063718,millet,cereals,sandy loam,loamy soil
59.6182301969703,29.4315162630366,22.4855469655864,31.1897434613767,82.5086556494687,6.28265890730691,537.504850158052,millet,cereals,sandy loam,loamy soil
55.8417670276215,26.3032328091061,23.1201433765592,27.4066214150063,60.8180243981759,5.89656482806252,395.922489460412,millet,cereals,sandy loam,loamy soil
52.041316165106,22.3682244644696,27.7463145123358,26.1144551093586,88.1058978985505,6.15499288379068,595.481541809446,millet,cereals,sandy loam,loamy soil
49.8334898498331,22.1536415305627,26.2953479325121,27.6996689819028,83.1936297570274,6.01915637995603,477.649224850294,millet,cereals,sandy loam,loamy soil
54.9899400519681,21.2108297364644,23.376435293407,29.2956560249623,76.435942496852,5.53977650354074,440.908356795971,millet,cereals,sandy loam,loamy soil
50.3144646691789,33.0006742812647,29.1659077611722,25.2662503901902,68.3990457311561,6.69700108106584,512.337901633727,millet,cereals,sandy loam,loamy soil
46.1982907665093,30.3333587992978,27.5115070024056,29.5079145225516,69.7752140099392,6.22044125805627,674.826765245915,millet,cereals,sandy loam,loamy soil
46.1991525905515,27.9582668397657,25.3865533102897,29.6969953819812,70.5990994180714,5.58775833854627,403.347939998742,millet,cereals,sandy loam,loamy soil
46.9811691304791,18.487948179969,21.3312579239876,28.61205022696,66.3301583568484,6.52821005967295,395.278736967094,millet,cereals,sandy loam,loamy soil
48.3648028054927,23.6414650404135,20.8371407313726,27.5462642465925,73.387240851055,6.94884855597128,460.849326530139,millet,cereals,sandy loam,loamy soil
66.8101628715385,28.2230084550715,24.5657694157094,29.4486970830598,76.6704805352457,6.91239840752354,282.537368176939,millet,cereals,sandy loam,loamy soil
45.8222096259052,27.434863252176,27.0670576130322,25.575167896599,61.3239674566974,6.48654205960535,499.801537586197,millet,cereals,sandy loam,loamy soil
39.162115283457,32.7734986808803,25.77326776356,29.0939183640928,63.7801851563682,6.7895425894515,480.482460173475,millet,cereals,sandy loam,loamy soil
54.3556362163516,30.2053692683932,18.0650362829402,31.0151116795735,77.5560438800693,6.2697909295951,533.581711995436,millet,cereals,sandy loam,loamy soil
47.3314289839171,24.8539106108475,17.8495458530227,30.2855325024582,67.4926761681899,6.48006234504007,526.942301635665,millet,cereals,sandy loam,loamy soil
43.1688878760538,17.0663557156954,24.147785448957,25.7050460866549,70.0921277731668,7.07447252115477,488.763964697457,millet,cereals,sandy loam,loamy soil
52.8903131913204,20.8791907191675,24.8205465848092,27.6603334842215,74.1797285727807,6.54051345389754,421.54545286206,millet,cereals,sandy loam,loamy soil
41.1683475682123,27.2606821239647,25.8979524696409,26.4693971878602,85.6497682798302,6.34083040546944,388.341397088796,millet,cereals,sandy loam,loamy soil
58.8577426985839,20.532926660241,27.0978896753371,24.006515139484,81.96803811331,6.55884729525884,397.276941398928,millet,cereals,sandy loam,loamy soil
54.9374805304292,23.7917150273268,21.6285270205851,29.8064378504331,61.0158343610187,6.68262013750916,403.768430720977,millet,cereals,sandy loam,loamy soil
48.5517802168675,30.5488217881132,21.3072884135014,28.8071448958779,69.5038551159812,6.05662433110826,639.72066891244,millet,cereals,sandy loam,loamy soil
42.6137634481199,23.1753444496939,29.2025531590812,28.9655659456968,74.083350858169,6.47434593779568,422.218721183919,millet,cereals,sandy loam,loamy soil
50.8360644847559,24.7710904864389,26.5088587960108,32.0478613845471,80.0326632206806,5.91468371959257,510.871652166745,millet,cereals,sandy loam,loamy soil
49.5642405246024,31.218682600317,23.5288134635257,28.3258488038154,64.2610437768976,5.97255388405449,732.372866362993,millet,cereals,sandy loam,loamy soil
45.1125540921301,22.4253685598803,23.1617649731853,28.4115660333055,73.0277503267071,5.53197684719237,523.31390689755,millet,cereals,sandy loam,loamy soil
52.7280716650028,27.2347672560307,27.6107603513889,27.7520711724078,81.0671488948415,6.47571994259021,576.364258388233,millet,cereals,sandy loam,loamy soil
60.7867371530325,16.7497823897565,28.6153933024541,31.8675826596883,87.7939060941169,6.74610396315169,653.302923384952,millet,cereals,sandy loam,loamy soil
52.7391299675585,24.8881585523675,26.527236497774,30.0391403978545,71.4802850157041,6.69525566223788,704.583080601482,millet,cereals,sandy loam,loamy soil
47.8782655712675,19.641396921277,25.0072361573198,24.2838809052489,81.6071422783536,6.50720885517336,459.9449787729,millet,cereals,sandy loam,loamy soil
60.0336496015162,26.4110200777243,23.4399921243075,31.6998838780397,61.991175326953,6.55518231567988,694.388846341945,millet,cereals,sandy loam,loamy soil
42.2860546761177,22.5713870341506,23.7902296459132,26.3158833522234,73.7546887537587,7.78188768616541,430.619042080381,millet,cereals,sandy loam,loamy soil
54.455493842331,24.2703339463464,15.8754150221728,27.6294190143381,61.4450390505444,7.30657875047944,655.272260565741,millet,cereals,sandy loam,loamy soil
56.2798142172818,25.6747259576347,26.7265647584974,28.9265957466134,61.7826767072979,5.9237258420829,384.372926451131,millet,cereals,sandy loam,loamy soil
45.6370288214292,31.6671568572802,23.1714361608547,31.2926723397651,66.6482273193722,6.06279605645436,442.432564789615,millet,cereals,sandy loam,loamy soil
46.0403098754189,22.8876840954159,23.9734764395338,27.8380666698473,71.1002263339752,6.51268918588719,591.491400190965,millet,cereals,sandy loam,loamy soil
50.167216318077,26.0184438983308,28.3922586203277,25.3273676685621,89.6046485099834,6.6051147992521,627.337848990063,millet,cereals,sandy loam,loamy soil
48.4725024866017,22.6637878205726,24.1460977490947,26.5965137227437,67.7637630199597,7.05519363815439,463.310000071367,millet,cereals,sandy loam,loamy soil
46.9415647313627,22.243162596944,22.0487212304755,25.4062519563058,70.8187042442127,6.02220394818036,480.214357117404,millet,cereals,sandy loam,loamy soil
41.052947959701,24.5415251084505,22.6551106917986,25.6775448529492,63.7427956807784,6.94479845706053,567.377665806032,millet,cereals,sandy loam,loamy soil
60.6446872734176,22.0228879148717,21.2773907918135,27.0770648775151,71.9150418399383,6.22302582946899,506.877490662237,millet,cereals,sandy loam,loamy soil
58.3633590656047,27.6627493618776,25.2130228327856,31.1498899537228,75.8015962369162,6.91269822009657,451.477377689111,millet,cereals,sandy loam,loamy soil
47.4950236435661,28.8304521846643,28.9595567580277,25.8729995983432,60.785044150138,6.41676278892113,611.479150496147,millet,cereals,sandy loam,loamy soil
62.768429971451,22.7852158280552,20.633844026763,30.0394035910628,88.2983581354229,6.50865317183456,532.385198080284,millet,cereals,sandy loam,loamy soil
61.882282913197,31.7136538571023,27.2655537646907,27.9457541656224,67.3425734693223,6.84339981023445,420.89867864083,millet,cereals,sandy loam,loamy soil
62.8953477755847,22.1000272953372,22.9297049377935,29.8165520558528,87.4381457816786,6.72857192633133,465.165981378517,millet,cereals,sandy loam,loamy soil
68.460763310985,32.6086535096359,22.2757549210932,27.3507362343873,70.4127018935861,6.12243179103333,236.289033078078,millet,cereals,sandy loam,loamy soil
44.6772126426587,29.3015424164644,27.7735162600918,27.5215455940137,82.5770188390078,6.7057519822197,607.024211474249,millet,cereals,sandy loam,loamy soil
55.9754236835485,20.708765138703,21.3715886723861,30.4366552451804,67.6598887322532,7.3279556294221,379.072895850303,millet,cereals,sandy loam,loamy soil
53.1880891034371,19.0742128430893,23.9989487754202,29.4628760018358,88.9792120838253,6.02861791932313,493.704060268682,millet,cereals,sandy loam,loamy soil
48.9354209339361,23.5318632558235,27.2796870378545,26.7999721661588,82.1291526425087,6.60990642653143,594.705774165831,millet,cereals,sandy loam,loamy soil
38.9519470761914,23.4460068321771,31.0756125774206,31.2086720724843,71.788426912256,6.58987983030116,556.076935935979,millet,cereals,sandy loam,loamy soil
52.5859824403549,28.6245329386936,28.7727583176936,25.8060872944442,66.9076359265099,5.69201360562785,659.90193321002,millet,cereals,sandy loam,loamy soil
,,,,,,,nan,cereals,unknown,unknown
51.7136599142033,23.7372022511128,30.9234513728006,20.4760291847736,65.6528067467023,6.26950326749928,835.88135392928,oat,cereals,loamy soil,sandy loam
41.1053723886806,24.9901303971551,30.6256297576704,17.5212418853468,69.530193584186,6.60987998402584,751.798389098804,oat,cereals,loamy soil,sandy loam
42.6389271527221,26.3547712960824,27.6163830815448,23.4799329285974,84.5909302432069,6.85102084028165,653.317341756605,oat,cereals,loamy soil,sandy loam
53.7715535369778,28.3693864771479,39.412207786283,18.2634608361718,66.4718969775058,6.13034516907009,679.614523089236,oat,cereals,loamy soil,sandy loam
47.2007386112043,22.6480960074796,35.6726286984745,18.9084673895462,69.4389692120066,6.15676064780918,807.229581725999,oat,cereals,loamy soil,sandy loam
56.0957987716052,26.5177613065307,36.9561191524152,15.0862363741525,71.2551833078477,6.6061741148852,827.586901923165,oat,cereals,loamy soil,sandy loam
57.4650791903658,26.3748430963688,23.8370314727797,18.3692355543255,64.1642005197756,7.16135309550171,980.290452733358,oat,cereals,loamy soil,sandy loam
55.1441217251032,19.7019081449152,41.7476967496913,17.3304525572444,76.7845877287953,6.51298474973657,800.205177063504,oat,cereals,loamy soil,sandy loam
50.3550928748647,28.3519097679189,24.8083404923232,20.2203696097235,72.0050737038168,5.80587102366195,779.328124746068,oat,cereals,loamy soil,sandy loam
56.4158041633065,16.2928528621173,41.1051816605433,18.8760803829355,71.8305698236804,6.88903912575629,765.637649822653,oat,cereals,loamy soil,sandy loam
46.8196553867033,27.2244083966144,40.4477941184635,13.6998181692728,86.5731717374083,6.66414300628277,881.698128210573,oat,cereals,loamy soil,sandy loam
49.7352283414631,26.0496077662105,36.7620895878102,18.9475344917907,87.2411493501084,6.49883939612959,742.088709077127,oat,cereals,loamy soil,sandy loam
48.8128698179678,20.3799958108294,36.0706502184446,18.5636409434286,70.0790972276043,6.50570376953417,616.048543686251,oat,cereals,loamy soil,sandy loam
44.2574284185271,24.820480039543,31.6921785675254,20.2536956483347,79.3725627652234,6.21855531457184,893.136181472212,oat,cereals,loamy soil,sandy loam
42.3009954845269,26.5948622974537,32.5399163445977,19.0253548917129,60.5320057468158,6.04733756746952,734.748321853952,oat,cereals,loamy soil,sandy loam
47.2029387713688,29.6732213581569,32.1574992221599,17.4619500655139,89.8819523983386,6.06339223963294,486.11744561055,oat,cereals,loamy soil,sandy loam
52.4626671089847,24.4241110312983,36.769705329049,19.3018783890084,80.9090132123963,6.66693615464316,806.219134361657,oat,cereals,loamy soil,sandy loam
53.4936766127781,21.3291097889002,36.9069074508906,18.0296815262267,75.2989664119761,6.4604893296607,706.519446759539,oat,cereals,loamy soil,sandy loam
49.8759109727793,23.5512547459978,35.8867682887745,19.5544011053077,85.773741847545,6.86424581008829,867.531691684428,oat,cereals,loamy soil,sandy loam
47.3615030013879,23.5176328372684,40.7838494372169,16.0760975369392,61.177327340897,7.21537393589725,571.156324760175,oat,cereals,loamy soil,sandy loam
39.8426970122717,22.3876887052629,36.1582409686128,18.1838801933355,60.1340680778745,6.43843593244357,818.709891675495,oat,cereals,loamy soil,sandy loam
56.1002484888051,26.4250866870696,30.5996117116592,18.4013609709771,64.217855271246,6.22541006312777,793.829894409196,oat,cereals,loamy soil,sandy loam
37.7855259942735,30.8625151313691,39.973788807536,16.2983125069775,81.9364995667445,5.96699908739203,895.716970297466,oat,cereals,loamy soil,sandy loam
50.599906736829,19.8382258189565,36.5178670281355,21.1806122168003,89.1041892958498,6.87145368486075,768.390885406404,oat,cereals,loamy soil,sandy loam
50.7081150928133,17.9943578406089,38.2000531525747,19.823102441648,70.0210328663782,6.98616765320872,532.215842764536,oat,cereals,loamy soil,sandy loam
49.3216726288189,27.4027415929453,38.880817090125,17.2770145379916,80.4916818436974,6.25653365840591,680.339134866884,oat,cereals,loamy soil,sandy loam
44.1376526287025,29.4130789138717,35.87294138763,16.3307792929631,69.6902061148153,6.38713688580524,419.90527519036,oat,cereals,loamy soil,sandy loam
43.4343895366642,28.1918846000873,34.2887323092425,16.0280352226728,61.6477626934918,6.51455350150207,702.000470952291,oat,cereals,loamy soil,sandy loam
41.5826813421569,27.9747699334939,32.2352028342971,16.3533416319729,66.6483000950436,6.23834236656957,661.286662001842,oat,cereals,loamy soil,sandy loam
45.9478177975645,25.5329605173051,33.4318141341013,16.2335663145306,72.9441095299668,6.07203558432982,640.228540094126,oat,cereals,loamy soil,sandy loam
41.7904312571249,23.0042277033264,32.2423658785963,17.9612749447076,78.0084354699675,6.73790657972729,505.008009100163,oat,cereals,loamy soil,sandy loam
